family,label,r2,reference_nrmse
functional_degree1,44259,0.8363070219037365,0.4045898887716592
functional_degree1,45057,0.9021110151486416,0.3128721541642183
functional_degree1,45058,0.9192407949750803,0.2841816409005335
functional_degree1,45060,0.9805591087852892,0.1394305964080724
functional_degree1,45065,0.9808683628601271,0.13831716140766073
functional_degree1,45663,0.9242299773630388,0.2752635512321986
functional_degree1,46570,0.8995608044005023,0.3169214344273634
functional_degree1,47036,0.9484678274721842,0.22700698783917606
functional_degree1,47038,0.9078722331337065,0.30352556212993587
functional_degree1,47039,0.9797730482022914,0.14222148852303784
functional_degree1,50784,0.9795248569793716,0.1430913799661894
functional_degree1,50798,0.9805157960352106,0.1395858301002986
functional_degree1,50801,0.9732574854159963,0.16353138715244758
functional_degree1,84085,-0.9639533620168224,1.4014112037574205
functional_degree2,13,0.8970434534853934,0.32086842554948686
functional_degree2,1046,0.9736703356681995,0.1622641806801504
functional_degree2,1176,0.9914559370106502,0.09243410079267182
functional_degree2,1178,0.9963525860725316,0.06039382358708811
functional_degree2,1652,0.678879187277476,0.566675226847375
functional_degree2,2100,0.7660680097642208,0.4836651633473091
functional_degree2,2121,0.9862883691122039,0.11709667325674192
functional_degree2,2242,0.9475452151405253,0.22903009596879342
functional_degree2,2251,-11.10982672021567,3.479917631240095
functional_degree2,3882,0.9671712642753079,0.1811870186428712
functional_degree2,3883,0.9838388666347148,0.12712644636457526
functional_degree2,3888,0.9223601554000312,0.27863927325481014
functional_degree2,3967,0.9913158291455337,0.093188898772688
functional_degree2,5044,0.8330084399326789,0.4086460082605984
functional_degree2,5843,0.9230677599198107,0.27736661673710705
functional_degree2,5845,0.9545432277016213,0.213205938703355
functional_degree2,6363,-1.645577231586889,1.6265230498172747
functional_degree2,6420,0.5645680247132956,0.65987269627308
functional_degree2,6447,0.9527674655651158,0.21733047286306675
functional_degree2,7097,0.9772661918735145,0.1507773461979135
functional_degree2,7376,-0.5667154695492231,1.251685052059512
functional_degree2,7377,0.35220996098139123,0.8048540482712432
functional_degree2,7477,0.887741490639592,0.3350500102378868
functional_degree2,7529,0.8639359333158115,0.3688686306589223
